Order ID,Date,Product,Category,Customer Name,Region,Quantity,Sales,Cost,Discount,Profit ,Profit Margin,Total Revenue,,,,,,,,,,,,,,,,
ORD00552,11-02-2025,Desk,Furniture,Vikram Singh,South,8,5740.95,4449.28,5,1291.67,0.224992379,,,,,,,,,,,,,,,,,
ORD00553,10-01-2025,Backpack,Accessories,Kiran Gupta,North,4,1505.59,1082.4,0,423.19,0.281079178,,,,,,,,,,,,,,,,,
ORD00554,19-01-2025,Water Bottle,Accessories,Kiran Gupta,East,10,3897.38,4110.8,20,-213.42,-0.054759864,,,,,,,,,,,,,,,,,
ORD00555,25-04-2025,Backpack,Accessories,Sneha Reddy,East,9,5087.01,4296.42,5,790.59,0.155413494,,,,,,,,,,,,,,,,,
ORD00556,15-09-2025,Headphones,Electronics,Aarav Sharma,South,8,5096.38,4048.88,0,1047.5,0.205538049,,,,,,,,,,,,,,,,,
ORD00557,02-04-2025,Water Bottle,Accessories,Sneha Reddy,South,3,2767.86,2278.89,5,488.97,0.176659947,,,,,,,,,,,,,,,,,
ORD00558,16-05-2025,Printer,Electronics,Neha Patel,South,6,304.26,300.12,15,4.14,0.013606784,,,,,,,,,,,,,,,,,
ORD00559,21-08-2025,Laptop,Electronics,Aarav Sharma,North,4,2362.05,2090.84,10,271.21,0.114819754,,,,,,,,,,,,,,,,,
ORD00560,21-05-2025,Notebook,Stationery,Vikram Singh,South,2,1530.35,1413.4,20,116.95,0.076420427,,,,,,,,,,,,,,,,,
ORD00561,12-07-2025,Pen Set,Stationery,Ananya Iyer,West,7,3399.26,2601.48,0,797.78,0.234692257,,,,,,,,,,,,,,,,,
ORD00562,04-01-2025,Notebook,Stationery,Kiran Gupta,South,6,3650.48,2951.94,15,698.54,0.191355657,,,,,,,,,,,,,,,,,
ORD00563,19-04-2025,Printer,Electronics,Rahul Verma,South,3,774.33,713.07,20,61.26,0.079113556,,,,,,,,,,,,,,,,,
ORD00564,01-08-2025,Headphones,Electronics,Neha Patel,North,6,4961.12,3636,0,1325.12,0.267100977,,,,,,,,,,,,,,,,,
ORD00565,30-07-2025,Printer,Electronics,Aarav Sharma,South,8,3608.86,3873.84,20,-264.98,-0.073424849,,,,,,,,,,,,,,,,,
ORD00566,20-09-2025,Laptop,Electronics,Aarav Sharma,South,3,1899.98,1733.25,5,166.73,0.087753555,,,,,,,,,,,,,,,,,
ORD00567,27-07-2025,Laptop,Electronics,Sneha Reddy,North,3,989.38,797.04,5,192.34,0.194404577,,,,,,,,,,,,,,,,,
ORD00568,04-09-2025,Desk,Furniture,Rahul Verma,South,2,537.59,448.86,20,88.73,0.165051433,,,,,,,,,,,,,,,,,
ORD00569,04-04-2025,Pen Set,Stationery,Sneha Reddy,East,10,1728.56,1512.9,20,215.66,0.124762808,,,,,,,,,,,,,,,,,
ORD00570,28-04-2025,Headphones,Electronics,Arjun Rao,West,6,5920.9,5538.78,20,382.12,0.064537486,,,,,,,,,,,,,,,,,
ORD00571,16-09-2025,Headphones,Electronics,Arjun Rao,South,2,60.99,52.8,20,8.19,0.134284309,,,,,,,,,,,,,,,,,
ORD00572,30-09-2025,Water Bottle,Accessories,Kiran Gupta,North,2,398.01,371.3,20,26.71,0.067108867,,,,,,,,,,,,,,,,,
ORD00573,01-01-2025,Smartphone,Electronics,Arjun Rao,West,8,5581.16,5302.4,20,278.76,0.049946606,,,,,,,,,,,,,,,,,
ORD00574,04-09-2025,Notebook,Stationery,Arjun Rao,East,1,709.8,700.67,15,9.13,0.012862778,,,,,,,,,,,,,,,,,
ORD00575,30-04-2025,Water Bottle,Accessories,Priya Nair,East,10,1218.67,1067.4,5,151.27,0.124127122,,,,,,,,,,,,,,,,,
ORD00576,04-01-2025,Water Bottle,Accessories,Sneha Reddy,North,9,3906.69,3731.04,5,175.65,0.044961336,,,,,,,,,,,,,,,,,
ORD00577,11-06-2025,Backpack,Accessories,Arjun Rao,East,1,498.09,381.28,5,116.81,0.234515851,,,,,,,,,,,,,,,,,
ORD00578,02-10-2025,Smartphone,Electronics,Arjun Rao,East,3,1245.12,1295.43,20,-50.31,-0.040405744,,,,,,,,,,,,,,,,,
ORD00579,31-07-2025,Water Bottle,Accessories,Kiran Gupta,West,5,5910.07,4959.4,15,950.67,0.160855963,,,,,,,,,,,,,,,,,
ORD00580,07-06-2025,Headphones,Electronics,Sneha Reddy,East,6,3452.96,3381,15,71.96,0.020840091,,,,,,,,,,,,,,,,,
ORD00581,17-08-2025,Pen Set,Stationery,Rahul Verma,North,3,3594.84,2569.35,0,1025.49,0.285267216,,,,,,,,,,,,,,,,,
ORD00582,11-11-2025,Office Chair,Furniture,Aarav Sharma,South,9,4677.38,3659.04,10,1018.34,0.217715901,,,,,,,,,,,,,,,,,
ORD00583,04-11-2025,Pen Set,Stationery,Arjun Rao,North,1,987.14,806.33,5,180.81,0.183165508,,,,,,,,,,,,,,,,,
ORD00584,16-07-2025,Smartphone,Electronics,Arjun Rao,East,5,1542.13,1147.75,0,394.38,0.255737195,,,,,,,,,,,,,,,,,
ORD00585,13-08-2025,Water Bottle,Accessories,Aarav Sharma,South,1,1219.08,946.26,5,272.82,0.223791712,,,,,,,,,,,,,,,,,
ORD00586,24-12-2025,Backpack,Accessories,Ananya Iyer,South,5,1057.98,1014,20,43.98,0.041569784,,,,,,,,,,,,,,,,,
ORD00587,14-02-2025,Laptop,Electronics,Vikram Singh,West,6,2207.31,1481.16,0,726.15,0.328975087,,,,,,,,,,,,,,,,,
ORD00588,27-12-2025,Notebook,Stationery,Priya Nair,North,7,3575.97,2879.8,5,696.17,0.194680045,,,,,,,,,,,,,,,,,
ORD00589,28-06-2025,Backpack,Accessories,Neha Patel,East,5,4274.16,3644.4,20,629.76,0.147341232,,,,,,,,,,,,,,,,,
ORD00590,22-10-2025,Office Chair,Furniture,Aarav Sharma,East,10,12053.5,9634.3,15,2419.2,0.200705189,,,,,,,,,,,,,,,,,
ORD00591,31-05-2025,Headphones,Electronics,Neha Patel,North,7,3231.75,3578.26,20,-346.51,-0.107220546,,,,,,,,,,,,,,,,,
ORD00592,15-08-2025,Backpack,Accessories,Arjun Rao,West,5,4211.48,4386.75,20,-175.27,-0.041617199,,,,,,,,,,,,,,,,,
ORD00593,28-10-2025,Office Chair,Furniture,Aarav Sharma,West,6,6731.85,5769.78,15,962.07,0.142913167,,,,,,,,,,,,,,,,,
ORD00594,28-04-2025,Smartphone,Electronics,Neha Patel,West,5,500.58,384.4,5,116.18,0.232090775,,,,,,,,,,,,,,,,,
ORD00595,17-02-2025,Notebook,Stationery,Arjun Rao,East,9,5248.67,4862.7,10,385.97,0.073536725,,,,,,,,,,,,,,,,,
ORD00596,22-04-2025,Smartphone,Electronics,Sneha Reddy,East,9,8738.67,8388.72,15,349.95,0.04004614,,,,,,,,,,,,,,,,,
ORD00597,04-05-2025,Headphones,Electronics,Vikram Singh,South,4,2286.69,2016.04,5,270.65,0.118358851,,,,,,,,,,,,,,,,,
ORD00598,24-02-2025,Office Chair,Furniture,Priya Nair,North,4,3326.04,3346.36,20,-20.32,-0.006109367,,,,,,,,,,,,,,,,,
ORD00599,04-09-2025,Printer,Electronics,Neha Patel,East,10,196.49,165.6,20,30.89,0.157209018,,,,,,,,,,,,,,,,,
ORD00600,19-09-2025,Printer,Electronics,Vikram Singh,West,10,8676.23,8700.8,15,-24.57,-0.002831875,,,,,,,,,,,,,,,,,
ORD00601,02-09-2025,Office Chair,Furniture,Kiran Gupta,North,10,1555.55,1369.6,20,185.95,0.119539713,,,,,,,,,,,,,,,,,
ORD00602,03-03-2025,Backpack,Accessories,Kiran Gupta,West,6,2923.35,2398.68,5,524.67,0.179475602,,,,,,,,,,,,,,,,,
ORD00603,21-02-2025,Notebook,Stationery,Neha Patel,East,1,25.81,21.7,5,4.11,0.159240604,,,,,,,,,,,,,,,,,
ORD00604,30-08-2025,Water Bottle,Accessories,Sneha Reddy,East,5,1049.99,976.4,10,73.59,0.070086382,,,,,,,,,,,,,,,,,
ORD00605,10-07-2025,Notebook,Stationery,Neha Patel,West,3,1820.04,1511.34,5,308.7,0.169611657,,,,,,,,,,,,,,,,,
ORD00606,18-12-2025,Desk,Furniture,Ananya Iyer,North,8,2132.37,1504.72,5,627.65,0.294343852,,,,,,,,,,,,,,,,,
ORD00607,18-03-2025,Desk,Furniture,Meera Krishnan,North,4,2242.88,2239.16,15,3.72,0.001658582,,,,,,,,,,,,,,,,,
ORD00608,11-06-2025,Headphones,Electronics,Meera Krishnan,East,7,3711.9,3532.2,20,179.7,0.048411865,,,,,,,,,,,,,,,,,
ORD00609,20-12-2025,Desk,Furniture,Rahul Verma,North,9,9746.55,7739.28,0,2007.27,0.20594672,,,,,,,,,,,,,,,,,
ORD00610,21-06-2025,Office Chair,Furniture,Vikram Singh,East,5,3083.19,2408.85,0,674.34,0.218715032,,,,,,,,,,,,,,,,,
ORD00611,30-07-2025,Notebook,Stationery,Priya Nair,East,9,5633.26,5057.28,10,575.98,0.102246301,,,,,,,,,,,,,,,,,
ORD00612,26-05-2025,Water Bottle,Accessories,Neha Patel,East,4,2175.26,2324.36,20,-149.1,-0.06854353,,,,,,,,,,,,,,,,,
ORD00613,15-07-2025,Backpack,Accessories,Sneha Reddy,East,8,7692.14,6216,15,1476.14,0.191902383,,,,,,,,,,,,,,,,,
ORD00614,10-11-2025,Printer,Electronics,Sneha Reddy,West,3,2978.8,2608.74,10,370.06,0.124231234,,,,,,,,,,,,,,,,,
ORD00615,01-12-2025,Smartphone,Electronics,Vikram Singh,East,2,396.69,340.76,5,55.93,0.140991706,,,,,,,,,,,,,,,,,
ORD00616,05-07-2025,Water Bottle,Accessories,Sneha Reddy,West,7,2340.77,1949.78,15,390.99,0.167034779,,,,,,,,,,,,,,,,,
ORD00617,01-05-2025,Pen Set,Stationery,Vikram Singh,North,3,662.58,576.15,0,86.43,0.130444626,,,,,,,,,,,,,,,,,
ORD00618,31-08-2025,Office Chair,Furniture,Kiran Gupta,North,3,1361.02,1209.24,0,151.78,0.111519302,,,,,,,,,,,,,,,,,
ORD00619,13-11-2025,Laptop,Electronics,Rahul Verma,North,7,4225.16,3701.18,0,523.98,0.124014239,,,,,,,,,,,,,,,,,
ORD00620,06-03-2025,Pen Set,Stationery,Rahul Verma,South,5,1362.55,1185.3,10,177.25,0.130086969,,,,,,,,,,,,,,,,,
ORD00621,28-08-2025,Laptop,Electronics,Kiran Gupta,East,1,867.73,666.91,10,200.82,0.231431436,,,,,,,,,,,,,,,,,
ORD00622,02-11-2025,Backpack,Accessories,Meera Krishnan,West,8,1077.22,1150.08,20,-72.86,-0.067637066,,,,,,,,,,,,,,,,,
ORD00623,27-04-2025,Backpack,Accessories,Priya Nair,West,9,3314.56,2849.04,10,465.52,0.140446997,,,,,,,,,,,,,,,,,
ORD00624,01-01-2025,Desk,Furniture,Kiran Gupta,South,6,2910.73,2508.48,5,402.25,0.138195573,,,,,,,,,,,,,,,,,
ORD00625,09-09-2025,Notebook,Stationery,Meera Krishnan,East,5,3262.51,2372.55,0,889.96,0.272783838,,,,,,,,,,,,,,,,,
ORD00626,04-01-2025,Laptop,Electronics,Kiran Gupta,East,7,5342.27,5599.93,20,-257.66,-0.048230434,,,,,,,,,,,,,,,,,
ORD00627,25-03-2025,Office Chair,Furniture,Arjun Rao,West,7,6611.37,6183.38,15,427.99,0.064735448,,,,,,,,,,,,,,,,,
ORD00628,10-11-2025,Office Chair,Furniture,Vikram Singh,East,5,548.78,442.1,5,106.68,0.194394839,,,,,,,,,,,,,,,,,
ORD00629,29-05-2025,Backpack,Accessories,Priya Nair,West,5,2456.01,2093.85,0,362.16,0.147458683,,,,,,,,,,,,,,,,,
ORD00630,14-06-2025,Water Bottle,Accessories,Aarav Sharma,South,8,2318.97,2235.28,20,83.69,0.036089298,,,,,,,,,,,,,,,,,
ORD00631,06-03-2025,Laptop,Electronics,Meera Krishnan,North,9,348.32,287.19,0,61.13,0.175499541,,,,,,,,,,,,,,,,,
ORD00632,04-08-2025,Office Chair,Furniture,Vikram Singh,West,2,321.18,318.36,15,2.82,0.008780123,,,,,,,,,,,,,,,,,
ORD00633,16-03-2025,Notebook,Stationery,Aarav Sharma,East,8,6899.46,5599.76,0,1299.7,0.188377061,,,,,,,,,,,,,,,,,
ORD00634,09-05-2025,Pen Set,Stationery,Arjun Rao,North,2,1224.83,1095.52,5,129.31,0.105573835,,,,,,,,,,,,,,,,,
ORD00635,18-01-2025,Smartphone,Electronics,Ananya Iyer,West,4,1593.57,1563.8,15,29.77,0.018681326,,,,,,,,,,,,,,,,,
ORD00636,15-12-2025,Smartphone,Electronics,Vikram Singh,East,9,7377.62,6024.15,5,1353.47,0.183456182,,,,,,,,,,,,,,,,,
ORD00637,10-05-2025,Headphones,Electronics,Meera Krishnan,East,1,782.18,747.28,20,34.9,0.044618886,,,,,,,,,,,,,,,,,
ORD00638,01-05-2025,Office Chair,Furniture,Arjun Rao,East,6,7543.72,5331.84,5,2211.88,0.293208125,,,,,,,,,,,,,,,,,
ORD00639,05-05-2025,Laptop,Electronics,Aarav Sharma,North,3,2194.11,2389.35,20,-195.24,-0.088983688,,,,,,,,,,,,,,,,,
ORD00640,15-02-2025,Water Bottle,Accessories,Ananya Iyer,South,8,6561.87,5532.16,5,1029.71,0.156923255,,,,,,,,,,,,,,,,,
ORD00641,17-11-2025,Printer,Electronics,Aarav Sharma,North,2,1826.23,1378.18,10,448.05,0.245341496,,,,,,,,,,,,,,,,,
ORD00642,30-04-2025,Notebook,Stationery,Neha Patel,East,3,2430.57,2112.93,0,317.64,0.130685395,,,,,,,,,,,,,,,,,
ORD00643,10-03-2025,Printer,Electronics,Vikram Singh,North,4,131.63,124.56,15,7.07,0.05371116,,,,,,,,,,,,,,,,,
ORD00644,08-04-2025,Printer,Electronics,Sneha Reddy,South,8,4971.94,4507.44,20,464.5,0.093424297,,,,,,,,,,,,,,,,,
ORD00645,03-11-2025,Backpack,Accessories,Kiran Gupta,South,6,2039.36,1982.64,15,56.72,0.027812647,,,,,,,,,,,,,,,,,
ORD00646,05-10-2025,Smartphone,Electronics,Neha Patel,West,9,1890.63,1471.32,10,419.31,0.221783215,,,,,,,,,,,,,,,,,
ORD00647,14-11-2025,Laptop,Electronics,Neha Patel,South,9,4786.59,3467.25,5,1319.34,0.275632548,,,,,,,,,,,,,,,,,
ORD00648,08-04-2025,Notebook,Stationery,Kiran Gupta,West,2,1511.47,1323.42,20,188.05,0.124415304,,,,,,,,,,,,,,,,,
ORD00649,14-06-2025,Backpack,Accessories,Priya Nair,North,3,2105.26,1850.73,10,254.53,0.120901931,,,,,,,,,,,,,,,,,
ORD00650,17-01-2025,Backpack,Accessories,Ananya Iyer,North,2,118.72,106.68,5,12.04,0.101415094,,,,,,,,,,,,,,,,,
ORD00651,18-07-2025,Printer,Electronics,Meera Krishnan,East,4,467.88,431.08,20,36.8,0.078652646,,,,,,,,,,,,,,,,,
ORD00652,17-04-2025,Laptop,Electronics,Meera Krishnan,North,6,1515.41,1371.12,0,144.29,0.095215156,,,,,,,,,,,,,,,,,
ORD00653,29-12-2025,Printer,Electronics,Aarav Sharma,East,1,446.11,367.32,15,78.79,0.176615633,,,,,,,,,,,,,,,,,
ORD00654,21-04-2025,Backpack,Accessories,Kiran Gupta,North,1,750.27,736.96,10,13.31,0.01774028,,,,,,,,,,,,,,,,,
ORD00655,03-12-2025,Smartphone,Electronics,Ananya Iyer,South,4,2399.34,2145.36,5,253.98,0.10585411,,,,,,,,,,,,,,,,,
ORD00656,23-10-2025,Backpack,Accessories,Neha Patel,West,9,5329.66,3789.27,0,1540.39,0.289022189,,,,,,,,,,,,,,,,,
ORD00657,16-09-2025,Pen Set,Stationery,Neha Patel,South,2,439.25,350.28,5,88.97,0.202549801,,,,,,,,,,,,,,,,,
ORD00658,09-10-2025,Backpack,Accessories,Neha Patel,East,10,5898.35,4485.8,10,1412.55,0.239482228,,,,,,,,,,,,,,,,,
ORD00659,16-10-2025,Pen Set,Stationery,Kiran Gupta,South,7,7006.6,5795.23,10,1211.37,0.172889847,,,,,,,,,,,,,,,,,
ORD00660,20-08-2025,Pen Set,Stationery,Meera Krishnan,West,9,9339.74,8342.01,10,997.73,0.106826314,,,,,,,,,,,,,,,,,
ORD00661,11-03-2025,Laptop,Electronics,Vikram Singh,North,1,870.28,983.13,20,-112.85,-0.129670911,,,,,,,,,,,,,,,,,
ORD00662,20-12-2025,Desk,Furniture,Vikram Singh,South,4,888.73,890.68,10,-1.95,-0.002194142,,,,,,,,,,,,,,,,,
ORD00663,07-07-2025,Smartphone,Electronics,Sneha Reddy,South,1,511.23,465.77,5,45.46,0.088922794,,,,,,,,,,,,,,,,,
ORD00664,19-10-2025,Office Chair,Furniture,Ananya Iyer,North,5,5398.85,4064.8,0,1334.05,0.247098919,,,,,,,,,,,,,,,,,
ORD00665,18-02-2025,Notebook,Stationery,Sneha Reddy,East,8,1655.52,1449.36,20,206.16,0.124528849,,,,,,,,,,,,,,,,,
ORD00666,21-06-2025,Laptop,Electronics,Neha Patel,West,10,5694.78,3877.3,0,1817.48,0.319148413,,,,,,,,,,,,,,,,,
ORD00667,05-11-2025,Pen Set,Stationery,Aarav Sharma,West,2,2315.56,1742.18,5,573.38,0.247620446,,,,,,,,,,,,,,,,,
ORD00668,18-03-2025,Laptop,Electronics,Neha Patel,South,5,3133.5,2645.7,10,487.8,0.155672571,,,,,,,,,,,,,,,,,
ORD00669,01-11-2025,Headphones,Electronics,Sneha Reddy,North,1,856.38,676.9,15,179.48,0.209579859,,,,,,,,,,,,,,,,,
ORD00670,22-06-2025,Office Chair,Furniture,Priya Nair,West,7,2047.73,2078.23,15,-30.5,-0.014894542,,,,,,,,,,,,,,,,,
ORD00671,14-09-2025,Water Bottle,Accessories,Arjun Rao,South,1,564.07,552.67,10,11.4,0.020210258,,,,,,,,,,,,,,,,,
ORD00672,20-10-2025,Headphones,Electronics,Ananya Iyer,South,8,4822.6,4509.6,15,313,0.06490275,,,,,,,,,,,,,,,,,
ORD00673,22-10-2025,Office Chair,Furniture,Priya Nair,North,2,571.78,547.18,15,24.6,0.043023541,,,,,,,,,,,,,,,,,
ORD00674,01-11-2025,Pen Set,Stationery,Aarav Sharma,East,7,3035.37,2601.27,5,434.1,0.143013867,,,,,,,,,,,,,,,,,
ORD00675,14-08-2025,Headphones,Electronics,Aarav Sharma,South,6,4266.81,3720.36,15,546.45,0.128069916,,,,,,,,,,,,,,,,,
ORD00676,28-01-2025,Office Chair,Furniture,Ananya Iyer,South,6,1129.58,986.58,0,143,0.126595726,,,,,,,,,,,,,,,,,
ORD00677,30-08-2025,Desk,Furniture,Aarav Sharma,East,1,427.52,349.84,0,77.68,0.181699102,,,,,,,,,,,,,,,,,
ORD00678,13-05-2025,Office Chair,Furniture,Kiran Gupta,West,9,2071.68,1977.84,20,93.84,0.045296571,,,,,,,,,,,,,,,,,
ORD00679,06-12-2025,Water Bottle,Accessories,Kiran Gupta,North,3,2619.3,2094.36,0,524.94,0.200412324,,,,,,,,,,,,,,,,,
ORD00680,13-11-2025,Desk,Furniture,Vikram Singh,North,3,280.45,208.53,5,71.92,0.256444999,,,,,,,,,,,,,,,,,
ORD00681,04-12-2025,Printer,Electronics,Neha Patel,North,1,93.29,75.93,10,17.36,0.186086397,,,,,,,,,,,,,,,,,
ORD00682,14-07-2025,Laptop,Electronics,Kiran Gupta,North,5,4402.76,4343.7,15,59.06,0.013414313,,,,,,,,,,,,,,,,,
ORD00683,12-04-2025,Notebook,Stationery,Kiran Gupta,West,8,6307.11,6944.88,20,-637.77,-0.101119213,,,,,,,,,,,,,,,,,
ORD00684,08-09-2025,Backpack,Accessories,Arjun Rao,South,1,48.24,49.35,20,-1.11,-0.02300995,,,,,,,,,,,,,,,,,
ORD00685,01-05-2025,Laptop,Electronics,Kiran Gupta,East,6,5012,4124.82,10,887.18,0.177011173,,,,,,,,,,,,,,,,,
ORD00686,24-05-2025,Laptop,Electronics,Ananya Iyer,South,5,6500.87,4399.45,0,2101.42,0.323252119,,,,,,,,,,,,,,,,,
ORD00687,24-09-2025,Notebook,Stationery,Sneha Reddy,South,7,6434.34,4622.52,0,1811.82,0.28158599,,,,,,,,,,,,,,,,,
ORD00688,06-11-2025,Pen Set,Stationery,Neha Patel,West,4,2920.44,2308.68,15,611.76,0.209475285,,,,,,,,,,,,,,,,,
ORD00689,17-12-2025,Backpack,Accessories,Ananya Iyer,South,3,815.26,644.07,5,171.19,0.209982092,,,,,,,,,,,,,,,,,
ORD00690,16-03-2025,Desk,Furniture,Sneha Reddy,South,9,10435.62,8194.23,15,2241.39,0.214782639,,,,,,,,,,,,,,,,,
ORD00691,16-03-2025,Notebook,Stationery,Aarav Sharma,East,2,1318.65,1123.54,0,195.11,0.147961931,,,,,,,,,,,,,,,,,
ORD00692,07-04-2025,Pen Set,Stationery,Priya Nair,South,7,2269.28,2172.17,10,97.11,0.042793309,,,,,,,,,,,,,,,,,
ORD00693,07-11-2025,Headphones,Electronics,Sneha Reddy,South,1,824.03,764.82,20,59.21,0.07185418,,,,,,,,,,,,,,,,,
ORD00694,19-12-2025,Water Bottle,Accessories,Meera Krishnan,South,4,1186.99,954.4,0,232.59,0.195949418,,,,,,,,,,,,,,,,,
ORD00695,18-07-2025,Backpack,Accessories,Meera Krishnan,West,10,5007.38,4740.8,10,266.58,0.053237422,,,,,,,,,,,,,,,,,
ORD00696,08-01-2025,Headphones,Electronics,Vikram Singh,West,3,763.1,603.99,0,159.11,0.208504783,,,,,,,,,,,,,,,,,
ORD00697,13-08-2025,Office Chair,Furniture,Sneha Reddy,West,4,3560.26,3040.8,0,519.46,0.145905074,,,,,,,,,,,,,,,,,
ORD00698,22-01-2025,Notebook,Stationery,Sneha Reddy,West,8,7626.23,7109.68,15,516.55,0.067733336,,,,,,,,,,,,,,,,,
ORD00699,26-09-2025,Notebook,Stationery,Aarav Sharma,North,7,4609.35,4307.73,20,301.62,0.065436558,,,,,,,,,,,,,,,,,
ORD00700,06-05-2025,Printer,Electronics,Kiran Gupta,West,8,9620.76,6629.92,0,2990.84,0.310873569,,,,,,,,,,,,,,,,,
ORD00701,14-08-2025,Laptop,Electronics,Arjun Rao,East,9,4164.8,3541.68,0,623.12,0.149615828,,,,,,,,,,,,,,,,,
ORD00702,28-01-2025,Desk,Furniture,Kiran Gupta,South,8,1693.28,1398.56,10,294.72,0.174052726,,,,,,,,,,,,,,,,,
ORD00703,27-10-2025,Printer,Electronics,Kiran Gupta,South,8,729.6,796.32,20,-66.72,-0.091447368,,,,,,,,,,,,,,,,,
ORD00704,30-10-2025,Pen Set,Stationery,Ananya Iyer,West,7,2708.17,2311.61,0,396.56,0.146430985,,,,,,,,,,,,,,,,,
ORD00705,05-03-2025,Smartphone,Electronics,Priya Nair,North,5,2180.14,1654.15,5,525.99,0.241264322,,,,,,,,,,,,,,,,,
ORD00706,19-09-2025,Printer,Electronics,Sneha Reddy,South,6,669.92,566.7,15,103.22,0.154078099,,,,,,,,,,,,,,,,,
ORD00707,17-10-2025,Pen Set,Stationery,Rahul Verma,South,9,4844.63,3481.2,5,1363.43,0.281431193,,,,,,,,,,,,,,,,,
ORD00708,08-06-2025,Headphones,Electronics,Meera Krishnan,East,3,2934.28,2314.41,0,619.87,0.211251142,,,,,,,,,,,,,,,,,
ORD00709,10-05-2025,Headphones,Electronics,Aarav Sharma,West,2,1882.5,1799.12,5,83.38,0.044292165,,,,,,,,,,,,,,,,,
ORD00710,10-09-2025,Printer,Electronics,Ananya Iyer,South,8,5889.31,4384.56,0,1504.75,0.255505314,,,,,,,,,,,,,,,,,
ORD00711,04-11-2025,Water Bottle,Accessories,Aarav Sharma,South,8,3533.99,3673.6,15,-139.61,-0.039504922,,,,,,,,,,,,,,,,,
ORD00712,17-04-2025,Backpack,Accessories,Aarav Sharma,South,5,3561.95,3117.85,20,444.1,0.124678898,,,,,,,,,,,,,,,,,
ORD00713,17-01-2025,Headphones,Electronics,Sneha Reddy,East,1,760.6,656.74,0,103.86,0.136550092,,,,,,,,,,,,,,,,,
ORD00714,24-03-2025,Notebook,Stationery,Vikram Singh,South,2,149.03,117.08,15,31.95,0.214386365,,,,,,,,,,,,,,,,,
ORD00715,03-06-2025,Printer,Electronics,Neha Patel,East,10,4169.05,3665.9,0,503.15,0.120686967,,,,,,,,,,,,,,,,,
ORD00716,30-08-2025,Pen Set,Stationery,Rahul Verma,North,2,1370.73,1521.72,20,-150.99,-0.110152984,,,,,,,,,,,,,,,,,
ORD00717,18-04-2025,Desk,Furniture,Sneha Reddy,North,6,3022.05,3190.68,20,-168.63,-0.055799871,,,,,,,,,,,,,,,,,
ORD00718,05-09-2025,Smartphone,Electronics,Sneha Reddy,East,10,8759.13,7324.3,20,1434.83,0.163809648,,,,,,,,,,,,,,,,,
ORD00719,16-11-2025,Pen Set,Stationery,Neha Patel,South,10,10014.68,8493.2,10,1521.48,0.151924974,,,,,,,,,,,,,,,,,
ORD00720,03-04-2025,Water Bottle,Accessories,Sneha Reddy,South,10,5528.02,5014.3,15,513.72,0.092930199,,,,,,,,,,,,,,,,,
ORD00721,02-03-2025,Desk,Furniture,Ananya Iyer,West,4,59.51,46.28,0,13.23,0.222315577,,,,,,,,,,,,,,,,,
ORD00722,19-04-2025,Pen Set,Stationery,Aarav Sharma,South,1,387.41,340.45,20,46.96,0.12121525,,,,,,,,,,,,,,,,,
ORD00723,09-10-2025,Desk,Furniture,Neha Patel,North,5,4350.08,3961.45,10,388.63,0.089338587,,,,,,,,,,,,,,,,,
ORD00724,15-01-2025,Smartphone,Electronics,Rahul Verma,South,6,2248.7,2087.7,20,161,0.071596923,,,,,,,,,,,,,,,,,
ORD00725,19-01-2025,Notebook,Stationery,Rahul Verma,West,6,6903.54,5538.36,15,1365.18,0.197750719,,,,,,,,,,,,,,,,,
ORD00726,25-08-2025,Headphones,Electronics,Arjun Rao,North,8,8336.19,7145.12,20,1191.07,0.142879421,,,,,,,,,,,,,,,,,
ORD00727,10-01-2025,Backpack,Accessories,Ananya Iyer,East,5,3386.89,2846.45,10,540.44,0.159568217,,,,,,,,,,,,,,,,,
ORD00728,23-06-2025,Notebook,Stationery,Arjun Rao,South,2,2507.57,1939.84,10,567.73,0.226406441,,,,,,,,,,,,,,,,,
ORD00729,07-06-2025,Water Bottle,Accessories,Neha Patel,North,10,3629.84,3956.7,20,-326.86,-0.090048046,,,,,,,,,,,,,,,,,
ORD00730,04-06-2025,Desk,Furniture,Ananya Iyer,East,7,796.55,671.51,5,125.04,0.156976963,,,,,,,,,,,,,,,,,
ORD00731,17-02-2025,Headphones,Electronics,Meera Krishnan,North,2,1073.77,760.94,0,312.83,0.291337996,,,,,,,,,,,,,,,,,
ORD00732,26-09-2025,Printer,Electronics,Vikram Singh,East,9,1934.65,1462.86,10,471.79,0.243863231,,,,,,,,,,,,,,,,,
ORD00733,09-03-2025,Headphones,Electronics,Ananya Iyer,North,2,1806.94,1647.84,20,159.1,0.088049409,,,,,,,,,,,,,,,,,
ORD00734,09-06-2025,Printer,Electronics,Aarav Sharma,North,7,4599.81,5015.78,20,-415.97,-0.090431996,,,,,,,,,,,,,,,,,
ORD00735,04-12-2025,Notebook,Stationery,Vikram Singh,North,8,9317.64,7122.32,0,2195.32,0.235609017,,,,,,,,,,,,,,,,,
ORD00736,09-04-2025,Water Bottle,Accessories,Vikram Singh,East,5,3748.54,3212.3,5,536.24,0.143053029,,,,,,,,,,,,,,,,,
ORD00737,22-03-2025,Backpack,Accessories,Vikram Singh,North,6,5622.57,4650.36,0,972.21,0.172912031,,,,,,,,,,,,,,,,,
ORD00738,29-06-2025,Laptop,Electronics,Kiran Gupta,East,10,6670.39,5640.3,0,1030.09,0.154427252,,,,,,,,,,,,,,,,,
